timestamp,actionName,userId,ipAddr,id,stageId,partnerId,text
2021-03-16 22:13:26.923237,Create Note,1,172.18.0.1,,,,ghygfhjgjh
2021-03-16 22:13:27.968058,Open Note,1,172.18.0.1,46,,,
2021-03-16 22:13:38.579122,Move Note,1,172.18.0.1,46,2,,
2021-03-16 22:13:39.624895,Move Note,1,172.18.0.1,46,1,,
2021-03-16 22:13:40.555598,Open Note,1,172.18.0.1,46,,,
2021-03-16 22:13:45.713563,Move Note,1,172.18.0.1,46,2,,
2021-03-16 22:14:20.182574,Create new tag,1,172.18.0.1,,,,ttttttt
2021-03-16 22:14:23.633881,Change Tag Colour,1,172.18.0.1,3,,,
2021-03-16 22:14:24.192032,Change Tag Colour,1,172.18.0.1,2,,,
2021-03-16 22:14:24.998742,Change Tag Colour,1,172.18.0.1,4,,,
2021-03-16 22:14:37.450861,Open commenting in note,1,172.18.0.1,46,,,
2021-03-16 22:15:12.797014,Attach file,1,172.18.0.1,,,,
2021-03-16 22:15:15.927908,Open commenting in note,1,172.18.0.1,46,,,
2021-03-16 22:15:26.533201,Comment in Note,1,172.18.0.1,,,,fun
2021-03-16 22:15:54.751724,Invite and Add follower,1,172.18.0.1,46,,"[6, False, [20]]","<div><p style=""margin:0px 0px 9px 0px;font-size:13px;font-family:&quot;Lucida Grande&quot;, Helvetica, Verdana, Arial, sans-serif;"">Hello,</p><p style=""margin:0px 0px 9px 0px;font-size:13px;font-family:&quot;Lucida Grande&quot;, Helvetica, Verdana, Arial, sans-serif;"">Administrator invited you to follow Note document: ghygfhjgjh</p></div>"
2021-03-16 22:16:01.180212,Remove follower from note,1,172.18.0.1,46,,,
2021-03-16 22:16:27.038415,Open Note,1,172.18.0.1,37,,,
2021-03-16 22:16:35.716245,Search with Note,1,172.18.0.1,,,,d
2021-03-16 22:16:39.583303,Search with both Tag and Note,1,172.18.0.1,,,,"d, g"
2021-03-16 22:16:44.777917,Search with Note,1,172.18.0.1,,,,d
2021-03-16 22:17:00.139137,Create Stage,1,172.18.0.1,temp,,,
2021-03-16 22:18:19.610107,Move Note,1,172.18.0.1,23,35,,
2021-03-16 22:18:45.315132,Open Note,1,172.18.0.1,24,,,
2021-03-16 22:19:22.058232,Open Note,1,172.18.0.1,24,,,
2021-03-16 22:19:25.798970,Open Note,1,172.18.0.1,26,,,
2021-03-16 22:19:46.481733,Move Note,1,172.18.0.1,23,34,,
2021-03-16 22:19:56.894457,Open Note,1,172.18.0.1,23,,,
2021-03-16 22:20:03.383483,Move Note,1,172.18.0.1,23,35,,
2021-03-16 22:20:07.328542,Move Note,1,172.18.0.1,23,34,,
