timestamp                  ,actionName                    ,odoo-version ,userId ,ipAddr     ,id        ,stageId ,partnerId ,text
2021-03-16 22:49:38.825397 ,Drag and Drop note            ,          11 ,     9 ,172.19.0.1 ,36        ,      3 ,          ,
2021-03-16 22:49:40.349869 ,Drag and Drop note            ,          11 ,     9 ,172.19.0.1 ,35        ,      3 ,          ,
2021-03-16 22:49:44.008755 ,Drag and Drop note            ,          11 ,     9 ,172.19.0.1 ,15        ,     43 ,          ,
2021-03-16 22:49:58.002147 ,Open Note                     ,          11 ,     9 ,172.19.0.1 ,16        ,        ,          ,
2021-03-16 22:50:08.254653 ,Change Note Colour            ,          11 ,     9 ,172.19.0.1 ,41        ,        ,          ,
2021-03-16 22:50:29.678584 ,Change Note Colour            ,          11 ,     9 ,172.19.0.1 ,40        ,        ,          ,
2021-03-16 22:50:33.009242 ,Change Note Colour            ,          11 ,     9 ,172.19.0.1 ,39        ,        ,          ,
2021-03-16 22:50:40.537804 ,Change Note Colour            ,          11 ,     9 ,172.19.0.1 ,37        ,        ,          ,
2021-03-16 22:50:45.098183 ,Change Note Colour            ,          11 ,     9 ,172.19.0.1 ,36        ,        ,          ,
2021-03-16 22:50:47.792337 ,Change Note Colour            ,          11 ,     9 ,172.19.0.1 ,35        ,        ,          ,
2021-03-16 22:50:51.408929 ,Drag and Drop note            ,          11 ,     9 ,172.19.0.1 ,16        ,     43 ,          ,
2021-03-16 22:51:08.047086 ,Open Note                     ,          11 ,     9 ,172.19.0.1 ,41        ,        ,          ,
2021-03-16 22:51:19.972016 ,Create new tag                ,          11 ,     9 ,172.19.0.1 ,          ,        ,          ,work Related
2021-03-16 22:51:21.162275 ,Add tag                       ,          11 ,     9 ,172.19.0.1 ,41        ,        ,          ,
2021-03-16 22:51:39.288920 ,Open Note                     ,          11 ,     9 ,172.19.0.1 ,41        ,        ,          ,
2021-03-16 22:51:46.707889 ,Create new tag                ,          11 ,     9 ,172.19.0.1 ,          ,        ,          ,Other
2021-03-16 22:51:48.844853 ,Add tag                       ,          11 ,     9 ,172.19.0.1 ,41        ,        ,          ,
2021-03-16 22:51:58.335713 ,Open Note                     ,          11 ,     9 ,172.19.0.1 ,40        ,        ,          ,
2021-03-16 22:52:14.964154 ,Add tag                       ,          11 ,     9 ,172.19.0.1 ,40        ,        ,          ,
2021-03-16 22:52:24.929632 ,Open Note                     ,          11 ,     9 ,172.19.0.1 ,39        ,        ,          ,
2021-03-16 22:52:34.639631 ,Create new tag                ,          11 ,     9 ,172.19.0.1 ,          ,        ,          ,Personal
2021-03-16 22:52:37.379757 ,Add tag                       ,          11 ,     9 ,172.19.0.1 ,39        ,        ,          ,
2021-03-16 22:52:53.530610 ,Change Note Colour            ,          11 ,     9 ,172.19.0.1 ,38        ,        ,          ,
2021-03-16 22:52:54.354973 ,Open Note                     ,          11 ,     9 ,172.19.0.1 ,38        ,        ,          ,
2021-03-16 22:53:00.723043 ,Add tag                       ,          11 ,     9 ,172.19.0.1 ,38        ,        ,          ,
2021-03-16 22:53:13.878857 ,Open Note                     ,          11 ,     9 ,172.19.0.1 ,37        ,        ,          ,
2021-03-16 22:53:14.988826 ,Open Note                     ,          11 ,     9 ,172.19.0.1 ,37        ,        ,          ,
2021-03-16 22:53:26.017046 ,Add tag                       ,          11 ,     9 ,172.19.0.1 ,37        ,        ,          ,
2021-03-16 22:53:31.262098 ,Open Note                     ,          11 ,     9 ,172.19.0.1 ,36        ,        ,          ,
2021-03-16 22:53:38.658707 ,Add tag                       ,          11 ,     9 ,172.19.0.1 ,36        ,        ,          ,
2021-03-16 22:53:41.756279 ,Open Note                     ,          11 ,     9 ,172.19.0.1 ,37        ,        ,          ,
2021-03-16 22:53:49.202922 ,Open Note                     ,          11 ,     9 ,172.19.0.1 ,37        ,        ,          ,
2021-03-16 22:53:58.311341 ,Open Note                     ,          11 ,     9 ,172.19.0.1 ,35        ,        ,          ,
2021-03-16 22:54:04.574134 ,Add tag                       ,          11 ,     9 ,172.19.0.1 ,35        ,        ,          ,
2021-03-16 22:54:13.907756 ,Drag and Drop note            ,          11 ,     9 ,172.19.0.1 ,17        ,     43 ,          ,
2021-03-16 22:54:19.860547 ,Open Note                     ,          11 ,     9 ,172.19.0.1 ,39        ,        ,          ,
2021-03-16 22:54:23.419624 ,Change Tag Colour             ,          11 ,     9 ,172.19.0.1 ,14        ,        ,          ,
2021-03-16 22:54:29.217662 ,Open Note                     ,          11 ,     9 ,172.19.0.1 ,40        ,        ,          ,
2021-03-16 22:54:33.495975 ,Change Tag Colour             ,          11 ,     9 ,172.19.0.1 ,13        ,        ,          ,
2021-03-16 22:54:43.657326 ,Open Note                     ,          11 ,     9 ,172.19.0.1 ,37        ,        ,          ,
2021-03-16 22:54:49.642346 ,Change Tag Colour             ,          11 ,     9 ,172.19.0.1 ,12        ,        ,          ,
2021-03-16 22:55:21.844613 ,Search with Tag               ,          11 ,     9 ,172.19.0.1 ,          ,        ,          ,work
2021-03-16 22:55:36.755784 ,Create Note                   ,          11 ,     9 ,172.19.0.1 ,          ,        ,          ,work relate=3
2021-03-16 22:55:36.807303 ,Open Note                     ,          11 ,     9 ,172.19.0.1 ,42        ,        ,          ,
2021-03-16 22:55:49.520425 ,Search with Note              ,          11 ,     9 ,172.19.0.1 ,          ,        ,          ,personal
2021-03-16 22:56:01.715862 ,Search with Note              ,          11 ,     9 ,172.19.0.1 ,          ,        ,          ,personal
2021-03-16 22:56:06.770754 ,Search with Tag               ,          11 ,     9 ,172.19.0.1 ,          ,        ,          ,personal
2021-03-16 22:56:13.092905 ,Open Note                     ,          11 ,     9 ,172.19.0.1 ,42        ,        ,          ,
2021-03-16 22:56:22.594987 ,Edit Note                     ,          11 ,     9 ,172.19.0.1 ,42        ,        ,          ,<p>work related=3 personal =2</p>
2021-03-16 22:56:27.347624 ,Drag and Drop note            ,          11 ,     9 ,172.19.0.1 ,18        ,     43 ,          ,
2021-03-16 22:56:32.402055 ,Open Note                     ,          11 ,     9 ,172.19.0.1 ,24        ,        ,          ,
2021-03-16 22:56:39.480479 ,Edit Note                     ,          11 ,     9 ,172.19.0.1 ,24        ,        ,          ,<p>review the paper</p>
2021-03-16 22:56:43.610541 ,Open Note                     ,          11 ,     9 ,172.19.0.1 ,26        ,        ,          ,
2021-03-16 22:56:49.504576 ,Edit Note                     ,          11 ,     9 ,172.19.0.1 ,26        ,        ,          ,<p>cook dinner</p><p><br></p><p>Hello</p>
2021-03-16 22:56:54.804268 ,Open Note                     ,          11 ,     9 ,172.19.0.1 ,27        ,        ,          ,
2021-03-16 22:57:01.155828 ,Edit Note                     ,          11 ,     9 ,172.19.0.1 ,27        ,        ,          ,<p>this is an old note</p>
2021-03-16 22:57:16.212787 ,Drag and Drop note            ,          11 ,     9 ,172.19.0.1 ,19        ,     43 ,          ,
2021-03-16 22:57:25.635824 ,Open Note                     ,          11 ,     9 ,172.19.0.1 ,38        ,        ,          ,
2021-03-16 22:57:41.403297 ,Invite and Add follower       ,          11 ,     9 ,172.19.0.1 ,38        ,        ,        6 ,"<div style=""font-size:13px;font-family:&quot;Lucida Grande&quot;, Helvetica, Verdana, Arial, sans-serif;""><p style=""margin:0px 0px 9px 0px;font-size:13px;font-family:&quot;Lucida Grande&quot;, Helvetica, Verdana, Arial, sans-serif;"">Hello,</p><p style=""margin:0px 0px 9px 0px;font-size:13px;font-family:&quot;Lucida Grande&quot;, Helvetica, Verdana, Arial, sans-serif;"">Administrator invited you to follow Note document: Cooking Dinner</p></div>"
2021-03-16 22:57:50.634881 ,Drag and Drop note            ,          11 ,     9 ,172.19.0.1 ,20        ,     43 ,          ,
2021-03-16 22:57:54.922599 ,Open Note                     ,          11 ,     9 ,172.19.0.1 ,38        ,        ,          ,
2021-03-16 22:58:04.650276 ,Open commenting in note       ,          11 ,     9 ,172.19.0.1 ,38        ,        ,          ,
2021-03-16 22:58:10.614342 ,Comment in Note               ,          11 ,     9 ,172.19.0.1 ,          ,        ,          ,Tuesday
2021-03-16 22:58:15.838196 ,Open Note                     ,          11 ,     9 ,172.19.0.1 ,35        ,        ,          ,
2021-03-16 22:58:17.692076 ,Open commenting in note       ,          11 ,     9 ,172.19.0.1 ,35        ,        ,          ,
2021-03-16 22:58:22.640587 ,Comment in Note               ,          11 ,     9 ,172.19.0.1 ,          ,        ,          ,Monday
2021-03-16 22:58:37.287347 ,Drag and Drop note            ,          11 ,     9 ,172.19.0.1 ,21        ,     43 ,          ,
2021-03-16 22:58:47.430197 ,Open Note                     ,          11 ,     9 ,172.19.0.1 ,37        ,        ,          ,
2021-03-16 22:58:50.156363 ,Open commenting in note       ,          11 ,     9 ,172.19.0.1 ,37        ,        ,          ,
2021-03-16 22:58:57.167326 ,Attach file                   ,          11 ,     9 ,172.19.0.1 ,          ,        ,          ,
2021-03-16 22:59:01.046276 ,Open Note                     ,          11 ,     9 ,172.19.0.1 ,36        ,        ,          ,
2021-03-16 22:59:03.485467 ,Open commenting in note       ,          11 ,     9 ,172.19.0.1 ,36        ,        ,          ,
2021-03-16 22:59:09.830638 ,Attach file                   ,          11 ,     9 ,172.19.0.1 ,          ,        ,          ,
2021-03-16 22:59:15.613910 ,Open Note                     ,          11 ,     9 ,172.19.0.1 ,35        ,        ,          ,
2021-03-16 22:59:17.915173 ,Open commenting in note       ,          11 ,     9 ,172.19.0.1 ,35        ,        ,          ,
2021-03-16 22:59:23.613632 ,Attach file                   ,          11 ,     9 ,172.19.0.1 ,          ,        ,          ,
2021-03-16 22:59:37.312731 ,Open Note                     ,          11 ,     9 ,172.19.0.1 ,28        ,        ,          ,
2021-03-16 22:59:41.822998 ,Open commenting in note       ,          11 ,     9 ,172.19.0.1 ,28        ,        ,          ,
2021-03-16 22:59:48.233912 ,Attach file                   ,          11 ,     9 ,172.19.0.1 ,          ,        ,          ,
2021-03-16 22:59:53.839411 ,Open Note                     ,          11 ,     9 ,172.19.0.1 ,28        ,        ,          ,
2021-03-16 22:59:57.659106 ,Open Note                     ,          11 ,     9 ,172.19.0.1 ,30        ,        ,          ,
2021-03-16 22:59:59.727563 ,Open commenting in note       ,          11 ,     9 ,172.19.0.1 ,30        ,        ,          ,
2021-03-16 23:00:06.805931 ,Attach file                   ,          11 ,     9 ,172.19.0.1 ,          ,        ,          ,
2021-03-16 23:00:12.130064 ,Open Note                     ,          11 ,     9 ,172.19.0.1 ,24        ,        ,          ,
2021-03-16 23:00:15.033065 ,Open commenting in note       ,          11 ,     9 ,172.19.0.1 ,24        ,        ,          ,
2021-03-16 23:00:21.347927 ,Attach file                   ,          11 ,     9 ,172.19.0.1 ,          ,        ,          ,
2021-03-16 23:00:28.786492 ,Drag and Drop note            ,          11 ,     9 ,172.19.0.1 ,22        ,     43 ,          ,
2021-03-16 23:00:38.104241 ,Search with Note              ,          11 ,     9 ,172.19.0.1 ,          ,        ,          ,hello
2021-03-16 23:00:47.078127 ,Create Note                   ,          11 ,     9 ,172.19.0.1 ,          ,        ,          ,hello=3
2021-03-16 23:00:47.130294 ,Open Note                     ,          11 ,     9 ,172.19.0.1 ,43        ,        ,          ,
2021-03-16 23:00:52.948657 ,Drag and Drop note            ,          11 ,     9 ,172.19.0.1 ,23        ,     43 ,          ,
2021-03-16 23:01:01.732511 ,Search with Tag               ,          11 ,     9 ,172.19.0.1 ,          ,        ,          ,other
2021-03-16 23:01:13.519405 ,Create Note                   ,          11 ,     9 ,172.19.0.1 ,          ,        ,          ,other=7
2021-03-16 23:01:13.576495 ,Open Note                     ,          11 ,     9 ,172.19.0.1 ,44        ,        ,          ,
2021-03-16 23:01:17.918170 ,Delete Note                   ,          11 ,     9 ,172.19.0.1 ,6         ,        ,          ,
2021-03-16 23:01:17.966112 ,Search with Tag               ,          11 ,     9 ,172.19.0.1 ,          ,        ,          ,other
2021-03-16 23:01:21.085186 ,Delete Note                   ,          11 ,     9 ,172.19.0.1 ,41        ,        ,          ,
2021-03-16 23:01:21.135010 ,Search with Tag               ,          11 ,     9 ,172.19.0.1 ,          ,        ,          ,other
2021-03-16 23:01:24.481029 ,Delete Note                   ,          11 ,     9 ,172.19.0.1 ,40        ,        ,          ,
2021-03-16 23:01:24.523302 ,Search with Tag               ,          11 ,     9 ,172.19.0.1 ,          ,        ,          ,other
2021-03-16 23:01:27.603816 ,Delete Note                   ,          11 ,     9 ,172.19.0.1 ,27        ,        ,          ,
2021-03-16 23:01:27.642484 ,Search with Tag               ,          11 ,     9 ,172.19.0.1 ,          ,        ,          ,other
2021-03-16 23:01:30.614478 ,Delete Note                   ,          11 ,     9 ,172.19.0.1 ,29        ,        ,          ,
2021-03-16 23:01:30.657057 ,Search with Tag               ,          11 ,     9 ,172.19.0.1 ,          ,        ,          ,other
2021-03-16 23:01:33.600323 ,Delete Note                   ,          11 ,     9 ,172.19.0.1 ,31        ,        ,          ,
2021-03-16 23:01:33.643797 ,Search with Tag               ,          11 ,     9 ,172.19.0.1 ,          ,        ,          ,other
2021-03-16 23:01:37.815354 ,Delete Note                   ,          11 ,     9 ,172.19.0.1 ,25        ,        ,          ,
2021-03-16 23:01:37.859403 ,Search with Tag               ,          11 ,     9 ,172.19.0.1 ,          ,        ,          ,other
2021-03-16 23:01:46.113935 ,Drag and Drop note            ,          11 ,     9 ,172.19.0.1 ,34        ,     43 ,          ,
2021-03-16 23:02:03.443901 ,Search with Note              ,          11 ,     9 ,172.19.0.1 ,          ,        ,          ,old
2021-03-16 23:02:12.182369 ,Search with both Tag and Note ,          11 ,     9 ,172.19.0.1 ,          ,        ,          ,"old, depr"
2021-03-16 23:02:21.523979 ,Delete Note                   ,          11 ,     9 ,172.19.0.1 ,32        ,        ,          ,
2021-03-16 23:02:21.568933 ,Search with both Tag and Note ,          11 ,     9 ,172.19.0.1 ,          ,        ,          ,"old, depr"
2021-03-16 23:02:30.982343 ,Search with Tag               ,          11 ,     9 ,172.19.0.1 ,          ,        ,          ,depr
2021-03-16 23:02:35.121569 ,Drag and Drop note            ,          11 ,     9 ,172.19.0.1 ,33        ,     43 ,          ,
